#TYPE Microsoft.Azure.Management.Compute.Models.ResourceSkuCapabilities
"vmName","Name","Value"
"Standard_B20ms","CombinedTempDiskAndCachedReadBytesPerSecond","131072000"
"Standard_B20ms","CombinedTempDiskAndCachedWriteBytesPerSecond","131072000"
"Standard_B20ms","UncachedDiskIOPS","4320"
"Standard_B20ms","UncachedDiskBytesPerSecond","52428800"
"Standard_B20ms","EphemeralOSDiskSupported","True"
"Standard_B20ms","EncryptionAtHostSupported","True"
"Standard_B20ms","CapacityReservationSupported","False"
"Standard_B20ms","AcceleratedNetworkingEnabled","True"
"Standard_B20ms","RdmaEnabled","False"
"Standard_B20ms","MaxNetworkInterfaces","8"
"Standard_B2ms","MaxResourceVolumeMB","16384"
"Standard_B2ms","OSVhdSizeMB","1047552"
"Standard_B2ms","vCPUs","2"
"Standard_B2ms","MemoryPreservingMaintenanceSupported","True"
"Standard_B2ms","HyperVGenerations","V1,V2"
"Standard_B2ms","MemoryGB","8"
"Standard_B2ms","MaxDataDiskCount","4"
"Standard_B2ms","CpuArchitectureType","x64"
"Standard_B2ms","LowPriorityCapable","False"
"Standard_B2ms","PremiumIO","True"
"Standard_B2ms","VMDeploymentTypes","IaaS"
"Standard_B2ms","vCPUsAvailable","2"
"Standard_B2ms","vCPUsPerCore","1"
"Standard_B2ms","CombinedTempDiskAndCachedIOPS","2400"
"Standard_B2ms","CombinedTempDiskAndCachedReadBytesPerSecond","23592960"
"Standard_B2ms","CombinedTempDiskAndCachedWriteBytesPerSecond","23592960"
"Standard_B2ms","UncachedDiskIOPS","1920"
"Standard_B2ms","UncachedDiskBytesPerSecond","23592960"
"Standard_B2ms","EphemeralOSDiskSupported","True"
"Standard_B2ms","EncryptionAtHostSupported","True"
"Standard_B2ms","CapacityReservationSupported","False"
"Standard_B2ms","AcceleratedNetworkingEnabled","False"
"Standard_B2ms","RdmaEnabled","False"
"Standard_B2ms","MaxNetworkInterfaces","3"
"Standard_B2s","MaxResourceVolumeMB","8192"
"Standard_B2s","OSVhdSizeMB","1047552"
"Standard_B2s","vCPUs","2"
"Standard_B2s","MemoryPreservingMaintenanceSupported","True"
"Standard_B2s","HyperVGenerations","V1,V2"
"Standard_B2s","MemoryGB","4"
"Standard_B2s","MaxDataDiskCount","4"
"Standard_B2s","CpuArchitectureType","x64"
"Standard_B2s","LowPriorityCapable","False"
"Standard_B2s","PremiumIO","True"
"Standard_B2s","VMDeploymentTypes","IaaS"
"Standard_B2s","vCPUsAvailable","2"
"Standard_B2s","vCPUsPerCore","1"
"Standard_B2s","CombinedTempDiskAndCachedIOPS","1600"
"Standard_B2s","CombinedTempDiskAndCachedReadBytesPerSecond","15728640"
"Standard_B2s","CombinedTempDiskAndCachedWriteBytesPerSecond","15728640"
"Standard_B2s","UncachedDiskIOPS","1280"
"Standard_B2s","UncachedDiskBytesPerSecond","15728640"
"Standard_B2s","EphemeralOSDiskSupported","True"
"Standard_B2s","EncryptionAtHostSupported","True"
"Standard_B2s","CapacityReservationSupported","False"
"Standard_B2s","AcceleratedNetworkingEnabled","False"
"Standard_B2s","RdmaEnabled","False"
"Standard_B2s","MaxNetworkInterfaces","3"
"Standard_B4ms","MaxResourceVolumeMB","32768"
"Standard_B4ms","OSVhdSizeMB","1047552"
"Standard_B4ms","vCPUs","4"
"Standard_B4ms","MemoryPreservingMaintenanceSupported","True"
"Standard_B4ms","HyperVGenerations","V1,V2"
"Standard_B4ms","MemoryGB","16"
"Standard_B4ms","MaxDataDiskCount","8"
"Standard_B4ms","CpuArchitectureType","x64"
"Standard_B4ms","LowPriorityCapable","False"
"Standard_B4ms","PremiumIO","True"
"Standard_B4ms","VMDeploymentTypes","IaaS"
"Standard_B4ms","vCPUsAvailable","4"
"Standard_B4ms","vCPUsPerCore","1"
"Standard_B4ms","CombinedTempDiskAndCachedIOPS","3600"
"Standard_B4ms","CombinedTempDiskAndCachedReadBytesPerSecond","36700160"
"Standard_B4ms","CombinedTempDiskAndCachedWriteBytesPerSecond","36700160"
"Standard_B4ms","UncachedDiskIOPS","2880"
"Standard_B4ms","UncachedDiskBytesPerSecond","36700160"
"Standard_B4ms","EphemeralOSDiskSupported","True"
"Standard_B4ms","EncryptionAtHostSupported","True"
"Standard_B4ms","CapacityReservationSupported","False"
"Standard_B4ms","AcceleratedNetworkingEnabled","False"
"Standard_B4ms","RdmaEnabled","False"
"Standard_B4ms","MaxNetworkInterfaces","4"
"Standard_B8ms","MaxResourceVolumeMB","65536"
"Standard_B8ms","OSVhdSizeMB","1047552"
"Standard_B8ms","vCPUs","8"
"Standard_B8ms","MemoryPreservingMaintenanceSupported","True"
"Standard_B8ms","HyperVGenerations","V1,V2"
"Standard_B8ms","MemoryGB","32"
"Standard_B8ms","MaxDataDiskCount","16"
"Standard_B8ms","CpuArchitectureType","x64"
"Standard_B8ms","LowPriorityCapable","False"
"Standard_B8ms","PremiumIO","True"
"Standard_B8ms","VMDeploymentTypes","IaaS"
"Standard_B8ms","vCPUsAvailable","8"
"Standard_B8ms","vCPUsPerCore","1"
"Standard_B8ms","CombinedTempDiskAndCachedIOPS","4320"
"Standard_B8ms","CombinedTempDiskAndCachedReadBytesPerSecond","52428800"
"Standard_B8ms","CombinedTempDiskAndCachedWriteBytesPerSecond","52428800"
"Standard_B8ms","UncachedDiskIOPS","4320"
"Standard_B8ms","UncachedDiskBytesPerSecond","52428800"
"Standard_B8ms","EphemeralOSDiskSupported","True"
"Standard_B8ms","EncryptionAtHostSupported","True"
"Standard_B8ms","CapacityReservationSupported","False"
"Standard_B8ms","AcceleratedNetworkingEnabled","False"
"Standard_B8ms","RdmaEnabled","False"
"Standard_B8ms","MaxNetworkInterfaces","4"
"Standard_D1","MaxResourceVolumeMB","51200"
"Standard_D1","OSVhdSizeMB","1047552"
"Standard_D1","vCPUs","1"
"Standard_D1","MemoryPreservingMaintenanceSupported","True"
"Standard_D1","HyperVGenerations","V1"
"Standard_D1","MemoryGB","3.5"
"Standard_D1","MaxDataDiskCount","4"
"Standard_D1","CpuArchitectureType","x64"
"Standard_D1","LowPriorityCapable","True"
"Standard_D1","PremiumIO","False"
"Standard_D1","VMDeploymentTypes","IaaS,PaaS"
"Standard_D1","vCPUsAvailable","1"
"Standard_D1","ACUs","160"
"Standard_D1","vCPUsPerCore","1"
"Standard_D1","CombinedTempDiskAndCachedIOPS","3000"
"Standard_D1","CombinedTempDiskAndCachedReadBytesPerSecond","48234496"
"Standard_D1","CombinedTempDiskAndCachedWriteBytesPerSecond","24117248"
"Standard_D1","EphemeralOSDiskSupported","False"
"Standard_D1","EncryptionAtHostSupported","False"
"Standard_D1","CapacityReservationSupported","False"
"Standard_D1","AcceleratedNetworkingEnabled","False"
"Standard_D1","RdmaEnabled","False"
"Standard_D1","MaxNetworkInterfaces","2"
"Standard_D11","MaxResourceVolumeMB","102400"
"Standard_D11","OSVhdSizeMB","1047552"
"Standard_D11","vCPUs","2"
"Standard_D11","MemoryPreservingMaintenanceSupported","True"
"Standard_D11","HyperVGenerations","V1"
"Standard_D11","MemoryGB","14"
"Standard_D11","MaxDataDiskCount","8"
"Standard_D11","CpuArchitectureType","x64"
"Standard_D11","LowPriorityCapable","True"
"Standard_D11","PremiumIO","False"
"Standard_D11","VMDeploymentTypes","IaaS,PaaS"
"Standard_D11","vCPUsAvailable","2"
"Standard_D11","ACUs","160"
"Standard_D11","vCPUsPerCore","1"
"Standard_D11","CombinedTempDiskAndCachedIOPS","6000"
"Standard_D11","CombinedTempDiskAndCachedReadBytesPerSecond","97517568"
"Standard_D11","CombinedTempDiskAndCachedWriteBytesPerSecond","48234496"
"Standard_D11","EphemeralOSDiskSupported","False"
"Standard_D11","EncryptionAtHostSupported","False"
"Standard_D11","CapacityReservationSupported","False"
"Standard_D11","AcceleratedNetworkingEnabled","False"
"Standard_D11","RdmaEnabled","False"
"Standard_D11","MaxNetworkInterfaces","2"
"Standard_D11_v2","MaxResourceVolumeMB","102400"
"Standard_D11_v2","OSVhdSizeMB","1047552"
"Standard_D11_v2","vCPUs","2"
"Standard_D11_v2","MemoryPreservingMaintenanceSupported","True"
"Standard_D11_v2","HyperVGenerations","V1"
"Standard_D11_v2","MemoryGB","14"
"Standard_D11_v2","MaxDataDiskCount","8"
"Standard_D11_v2","CpuArchitectureType","x64"
"Standard_D11_v2","LowPriorityCapable","True"
"Standard_D11_v2","PremiumIO","False"
"Standard_D11_v2","VMDeploymentTypes","IaaS,PaaS"
"Standard_D11_v2","vCPUsAvailable","2"
"Standard_D11_v2","ACUs","210"
"Standard_D11_v2","vCPUsPerCore","1"
"Standard_D11_v2","CombinedTempDiskAndCachedIOPS","6000"
"Standard_D11_v2","CombinedTempDiskAndCachedReadBytesPerSecond","97517568"
"Standard_D11_v2","CombinedTempDiskAndCachedWriteBytesPerSecond","48234496"
"Standard_D11_v2","EphemeralOSDiskSupported","False"
"Standard_D11_v2","EncryptionAtHostSupported","False"
"Standard_D11_v2","CapacityReservationSupported","False"
"Standard_D11_v2","AcceleratedNetworkingEnabled","True"
"Standard_D11_v2","RdmaEnabled","False"
"Standard_D11_v2","MaxNetworkInterfaces","2"
"Standard_D11_v2_Promo","MaxResourceVolumeMB","102400"
"Standard_D11_v2_Promo","OSVhdSizeMB","1047552"
"Standard_D11_v2_Promo","vCPUs","2"
"Standard_D11_v2_Promo","MemoryPreservingMaintenanceSupported","True"
"Standard_D11_v2_Promo","HyperVGenerations","V1"
"Standard_D11_v2_Promo","MemoryGB","14"
"Standard_D11_v2_Promo","MaxDataDiskCount","8"
"Standard_D11_v2_Promo","CpuArchitectureType","x64"
"Standard_D11_v2_Promo","LowPriorityCapable","False"
"Standard_D11_v2_Promo","PremiumIO","False"
"Standard_D11_v2_Promo","VMDeploymentTypes","IaaS"
"Standard_D11_v2_Promo","vCPUsAvailable","2"
"Standard_D11_v2_Promo","ACUs","210"
"Standard_D11_v2_Promo","vCPUsPerCore","1"
"Standard_D11_v2_Promo","CombinedTempDiskAndCachedIOPS","6000"
"Standard_D11_v2_Promo","CombinedTempDiskAndCachedReadBytesPerSecond","97517568"
"Standard_D11_v2_Promo","CombinedTempDiskAndCachedWriteBytesPerSecond","48234496"
"Standard_D11_v2_Promo","EphemeralOSDiskSupported","False"
"Standard_D11_v2_Promo","EncryptionAtHostSupported","False"
"Standard_D11_v2_Promo","CapacityReservationSupported","False"
"Standard_D11_v2_Promo","AcceleratedNetworkingEnabled","True"
"Standard_D11_v2_Promo","RdmaEnabled","False"
"Standard_D11_v2_Promo","MaxNetworkInterfaces","2"
"Standard_D12","MaxResourceVolumeMB","204800"
"Standard_D12","OSVhdSizeMB","1047552"
"Standard_D12","vCPUs","4"
"Standard_D12","MemoryPreservingMaintenanceSupported","True"
"Standard_D12","HyperVGenerations","V1"
"Standard_D12","MemoryGB","28"
"Standard_D12","MaxDataDiskCount","16"
"Standard_D12","CpuArchitectureType","x64"
"Standard_D12","LowPriorityCapable","True"
"Standard_D12","PremiumIO","False"
"Standard_D12","VMDeploymentTypes","IaaS,PaaS"
"Standard_D12","vCPUsAvailable","4"
"Standard_D12","ACUs","160"
"Standard_D12","vCPUsPerCore","1"
"Standard_D12","CombinedTempDiskAndCachedIOPS","12000"
"Standard_D12","CombinedTempDiskAndCachedReadBytesPerSecond","196083712"
"Standard_D12","CombinedTempDiskAndCachedWriteBytesPerSecond","97517568"
"Standard_D12","EphemeralOSDiskSupported","False"
"Standard_D12","EncryptionAtHostSupported","False"
"Standard_D12","CapacityReservationSupported","False"
"Standard_D12","AcceleratedNetworkingEnabled","False"
"Standard_D12","RdmaEnabled","False"
"Standard_D12","MaxNetworkInterfaces","4"
"Standard_D12_v2","MaxResourceVolumeMB","204800"
"Standard_D12_v2","OSVhdSizeMB","1047552"
"Standard_D12_v2","vCPUs","4"
"Standard_D12_v2","MemoryPreservingMaintenanceSupported","True"
"Standard_D12_v2","HyperVGenerations","V1"
"Standard_D12_v2","MemoryGB","28"
"Standard_D12_v2","MaxDataDiskCount","16"
"Standard_D12_v2","CpuArchitectureType","x64"
"Standard_D12_v2","LowPriorityCapable","True"
"Standard_D12_v2","PremiumIO","False"
"Standard_D12_v2","VMDeploymentTypes","IaaS,PaaS"
"Standard_D12_v2","vCPUsAvailable","4"
"Standard_D12_v2","ACUs","210"
"Standard_D12_v2","vCPUsPerCore","1"
"Standard_D12_v2","CombinedTempDiskAndCachedIOPS","12000"
"Standard_D12_v2","CombinedTempDiskAndCachedReadBytesPerSecond","196083712"
"Standard_D12_v2","CombinedTempDiskAndCachedWriteBytesPerSecond","97517568"
"Standard_D12_v2","EphemeralOSDiskSupported","False"
"Standard_D12_v2","EncryptionAtHostSupported","False"
"Standard_D12_v2","CapacityReservationSupported","False"
"Standard_D12_v2","AcceleratedNetworkingEnabled","True"
"Standard_D12_v2","RdmaEnabled","False"
"Standard_D12_v2","MaxNetworkInterfaces","4"
"Standard_D12_v2_Promo","MaxResourceVolumeMB","204800"
"Standard_D12_v2_Promo","OSVhdSizeMB","1047552"
"Standard_D12_v2_Promo","vCPUs","4"
"Standard_D12_v2_Promo","MemoryPreservingMaintenanceSupported","True"
"Standard_D12_v2_Promo","HyperVGenerations","V1"
"Standard_D12_v2_Promo","MemoryGB","28"
"Standard_D12_v2_Promo","MaxDataDiskCount","16"
"Standard_D12_v2_Promo","CpuArchitectureType","x64"
"Standard_D12_v2_Promo","LowPriorityCapable","False"
"Standard_D12_v2_Promo","PremiumIO","False"
"Standard_D12_v2_Promo","VMDeploymentTypes","IaaS"
"Standard_D12_v2_Promo","vCPUsAvailable","4"
"Standard_D12_v2_Promo","ACUs","210"
"Standard_D12_v2_Promo","vCPUsPerCore","1"
"Standard_D12_v2_Promo","CombinedTempDiskAndCachedIOPS","12000"
"Standard_D12_v2_Promo","CombinedTempDiskAndCachedReadBytesPerSecond","196083712"
"Standard_D12_v2_Promo","CombinedTempDiskAndCachedWriteBytesPerSecond","97517568"
"Standard_D12_v2_Promo","EphemeralOSDiskSupported","False"
"Standard_D12_v2_Promo","EncryptionAtHostSupported","False"
"Standard_D12_v2_Promo","CapacityReservationSupported","False"
"Standard_D12_v2_Promo","AcceleratedNetworkingEnabled","True"
"Standard_D12_v2_Promo","RdmaEnabled","False"
"Standard_D12_v2_Promo","MaxNetworkInterfaces","4"
"Standard_D13","MaxResourceVolumeMB","409600"
"Standard_D13","OSVhdSizeMB","1047552"
"Standard_D13","vCPUs","8"
"Standard_D13","MemoryPreservingMaintenanceSupported","True"
"Standard_D13","HyperVGenerations","V1"
"Standard_D13","MemoryGB","56"
"Standard_D13","MaxDataDiskCount","32"
"Standard_D13","CpuArchitectureType","x64"
"Standard_D13","LowPriorityCapable","True"
"Standard_D13","PremiumIO","False"
"Standard_D13","VMDeploymentTypes","IaaS,PaaS"
"Standard_D13","vCPUsAvailable","8"
"Standard_D13","ACUs","160"
"Standard_D13","vCPUsPerCore","1"
"Standard_D13","CombinedTempDiskAndCachedIOPS","24000"
"Standard_D13","CombinedTempDiskAndCachedReadBytesPerSecond","393216000"
"Standard_D13","CombinedTempDiskAndCachedWriteBytesPerSecond","196083712"
"Standard_D13","EphemeralOSDiskSupported","False"
"Standard_D13","EncryptionAtHostSupported","False"
"Standard_D13","CapacityReservationSupported","False"
"Standard_D13","AcceleratedNetworkingEnabled","False"
"Standard_D13","RdmaEnabled","False"
"Standard_D13","MaxNetworkInterfaces","8"
"Standard_D13_v2","MaxResourceVolumeMB","409600"
"Standard_D13_v2","OSVhdSizeMB","1047552"
"Standard_D13_v2","vCPUs","8"
"Standard_D13_v2","MemoryPreservingMaintenanceSupported","True"
"Standard_D13_v2","HyperVGenerations","V1"
"Standard_D13_v2","MemoryGB","56"
"Standard_D13_v2","MaxDataDiskCount","32"
"Standard_D13_v2","CpuArchitectureType","x64"
"Standard_D13_v2","LowPriorityCapable","True"
"Standard_D13_v2","PremiumIO","False"
"Standard_D13_v2","VMDeploymentTypes","IaaS,PaaS"
"Standard_D13_v2","vCPUsAvailable","8"
"Standard_D13_v2","ACUs","210"
"Standard_D13_v2","vCPUsPerCore","1"
"Standard_D13_v2","CombinedTempDiskAndCachedIOPS","24000"
"Standard_D13_v2","CombinedTempDiskAndCachedReadBytesPerSecond","393216000"
"Standard_D13_v2","CombinedTempDiskAndCachedWriteBytesPerSecond","196083712"
"Standard_D13_v2","EphemeralOSDiskSupported","False"
"Standard_D13_v2","EncryptionAtHostSupported","False"
"Standard_D13_v2","CapacityReservationSupported","False"
"Standard_D13_v2","AcceleratedNetworkingEnabled","True"
"Standard_D13_v2","RdmaEnabled","False"
"Standard_D13_v2","MaxNetworkInterfaces","8"
"Standard_D13_v2_Promo","MaxResourceVolumeMB","409600"
"Standard_D13_v2_Promo","OSVhdSizeMB","1047552"
"Standard_D13_v2_Promo","vCPUs","8"
"Standard_D13_v2_Promo","MemoryPreservingMaintenanceSupported","True"
"Standard_D13_v2_Promo","HyperVGenerations","V1"
"Standard_D13_v2_Promo","MemoryGB","56"
"Standard_D13_v2_Promo","MaxDataDiskCount","32"
"Standard_D13_v2_Promo","CpuArchitectureType","x64"
"Standard_D13_v2_Promo","LowPriorityCapable","False"
"Standard_D13_v2_Promo","PremiumIO","False"
"Standard_D13_v2_Promo","VMDeploymentTypes","IaaS"
"Standard_D13_v2_Promo","vCPUsAvailable","8"
"Standard_D13_v2_Promo","ACUs","210"
"Standard_D13_v2_Promo","vCPUsPerCore","1"
"Standard_D13_v2_Promo","CombinedTempDiskAndCachedIOPS","24000"
"Standard_D13_v2_Promo","CombinedTempDiskAndCachedReadBytesPerSecond","393216000"
"Standard_D13_v2_Promo","CombinedTempDiskAndCachedWriteBytesPerSecond","196083712"
"Standard_D13_v2_Promo","EphemeralOSDiskSupported","False"
"Standard_D13_v2_Promo","EncryptionAtHostSupported","False"
"Standard_D13_v2_Promo","CapacityReservationSupported","False"
"Standard_D13_v2_Promo","AcceleratedNetworkingEnabled","True"
"Standard_D13_v2_Promo","RdmaEnabled","False"
"Standard_D13_v2_Promo","MaxNetworkInterfaces","8"
"Standard_D14","MaxResourceVolumeMB","819200"
"Standard_D14","OSVhdSizeMB","1047552"
"Standard_D14","vCPUs","16"
"Standard_D14","MemoryPreservingMaintenanceSupported","True"
"Standard_D14","HyperVGenerations","V1"
"Standard_D14","MemoryGB","112"
"Standard_D14","MaxDataDiskCount","64"
"Standard_D14","CpuArchitectureType","x64"
"Standard_D14","LowPriorityCapable","True"
"Standard_D14","PremiumIO","False"
"Standard_D14","VMDeploymentTypes","IaaS,PaaS"
"Standard_D14","vCPUsAvailable","16"
"Standard_D14","ACUs","160"
"Standard_D14","vCPUsPerCore","1"
"Standard_D14","CombinedTempDiskAndCachedIOPS","48000"
"Standard_D14","CombinedTempDiskAndCachedReadBytesPerSecond","786432000"
"Standard_D14","CombinedTempDiskAndCachedWriteBytesPerSecond","393216000"
"Standard_D14","EphemeralOSDiskSupported","False"
"Standard_D14","EncryptionAtHostSupported","False"
"Standard_D14","CapacityReservationSupported","False"
"Standard_D14","AcceleratedNetworkingEnabled","False"
"Standard_D14","RdmaEnabled","False"
"Standard_D14","MaxNetworkInterfaces","8"
"Standard_D14_v2","MaxResourceVolumeMB","819200"
"Standard_D14_v2","OSVhdSizeMB","1047552"
"Standard_D14_v2","vCPUs","16"
"Standard_D14_v2","MemoryPreservingMaintenanceSupported","True"
"Standard_D14_v2","HyperVGenerations","V1"
"Standard_D14_v2","MemoryGB","112"
"Standard_D14_v2","MaxDataDiskCount","64"
"Standard_D14_v2","CpuArchitectureType","x64"
"Standard_D14_v2","LowPriorityCapable","True"
"Standard_D14_v2","PremiumIO","False"
"Standard_D14_v2","VMDeploymentTypes","IaaS,PaaS"
"Standard_D14_v2","vCPUsAvailable","16"
"Standard_D14_v2","ACUs","210"
"Standard_D14_v2","vCPUsPerCore","1"
"Standard_D14_v2","CombinedTempDiskAndCachedIOPS","48000"
"Standard_D14_v2","CombinedTempDiskAndCachedReadBytesPerSecond","786432000"
"Standard_D14_v2","CombinedTempDiskAndCachedWriteBytesPerSecond","393216000"
"Standard_D14_v2","EphemeralOSDiskSupported","False"
"Standard_D14_v2","EncryptionAtHostSupported","False"
"Standard_D14_v2","CapacityReservationSupported","False"
"Standard_D14_v2","AcceleratedNetworkingEnabled","True"
"Standard_D14_v2","RdmaEnabled","False"
"Standard_D14_v2","MaxNetworkInterfaces","8"
"Standard_D14_v2_Promo","MaxResourceVolumeMB","819200"
"Standard_D14_v2_Promo","OSVhdSizeMB","1047552"
"Standard_D14_v2_Promo","vCPUs","16"
"Standard_D14_v2_Promo","MemoryPreservingMaintenanceSupported","True"
"Standard_D14_v2_Promo","HyperVGenerations","V1"
"Standard_D14_v2_Promo","MemoryGB","112"
"Standard_D14_v2_Promo","MaxDataDiskCount","64"
"Standard_D14_v2_Promo","CpuArchitectureType","x64"
"Standard_D14_v2_Promo","LowPriorityCapable","False"
"Standard_D14_v2_Promo","PremiumIO","False"
"Standard_D14_v2_Promo","VMDeploymentTypes","IaaS"
"Standard_D14_v2_Promo","vCPUsAvailable","16"
"Standard_D14_v2_Promo","ACUs","210"
"Standard_D14_v2_Promo","vCPUsPerCore","1"
"Standard_D14_v2_Promo","CombinedTempDiskAndCachedIOPS","48000"
"Standard_D14_v2_Promo","CombinedTempDiskAndCachedReadBytesPerSecond","786432000"
"Standard_D14_v2_Promo","CombinedTempDiskAndCachedWriteBytesPerSecond","393216000"
"Standard_D14_v2_Promo","EphemeralOSDiskSupported","False"
"Standard_D14_v2_Promo","EncryptionAtHostSupported","False"
"Standard_D14_v2_Promo","CapacityReservationSupported","False"
"Standard_D14_v2_Promo","AcceleratedNetworkingEnabled","True"
"Standard_D14_v2_Promo","RdmaEnabled","False"
"Standard_D14_v2_Promo","MaxNetworkInterfaces","8"
"Standard_D15_v2","MaxResourceVolumeMB","1024000"
"Standard_D15_v2","OSVhdSizeMB","1047552"
"Standard_D15_v2","vCPUs","20"
"Standard_D15_v2","MemoryPreservingMaintenanceSupported","True"
"Standard_D15_v2","HyperVGenerations","V1"
"Standard_D15_v2","MemoryGB","140"
"Standard_D15_v2","MaxDataDiskCount","64"
"Standard_D15_v2","CpuArchitectureType","x64"
"Standard_D15_v2","LowPriorityCapable","True"
"Standard_D15_v2","PremiumIO","False"
"Standard_D15_v2","VMDeploymentTypes","IaaS,PaaS"
"Standard_D15_v2","vCPUsAvailable","20"
"Standard_D15_v2","ACUs","210"
"Standard_D15_v2","vCPUsPerCore","1"
"Standard_D15_v2","CombinedTempDiskAndCachedIOPS","60000"
"Standard_D15_v2","CombinedTempDiskAndCachedReadBytesPerSecond","982515712"
"Standard_D15_v2","CombinedTempDiskAndCachedWriteBytesPerSecond","490733568"
